Zip Code,School,Math Proficiency,Reading Proficiency,Grades,Location,Distance,Students,Telephone,Details
15222,Pittsburgh Miller K-5,7.5,12,PK~5,"2055 Bedford Ave Pittsburgh, PA 15219",0.5,212,(412) 529-3830,https://www.publicschoolreview.com//pittsburgh-miller-k-5-profile
15222,Hill House Passport Academy Charter School,10,10,9~12,"510 Heldman Street Pittsburgh, PA 15219",0.7,136,(412) 376-3724,https://www.publicschoolreview.com//hill-house-passport-academy-charter-school-profile
15222,Pittsburgh King K-8,12,28,PK~8,"50 Montgomery Place Pittsburgh, PA 15212",0.8,430,(412) 529-4160,https://www.publicschoolreview.com//pittsburgh-king-k-8-profile
15222,Provident Charter School,17,22,3~6,"1400 Troy Hill Road Pittsburgh, PA 15212",0.8,136,(412) 636-2014,https://www.publicschoolreview.com//provident-charter-school-profile
15222,Pittsburgh Weil K-8,17,27,PK~5,"2250 Centre Ave Pittsburgh, PA 15219",0.9,188,(412) 529-3840,https://www.publicschoolreview.com//pittsburgh-weil-k-8-profile
15222,Pittsburgh Allegheny 6-8,12,32,6~8,"810 Arch Street Pittsburgh, PA 15212",1,215,(412) 529-4115,https://www.publicschoolreview.com//pittsburgh-allegheny-6-8-profile
15222,Pittsburgh Allegheny K-5,50,65,PK~5,"810 Arch Street Pittsburgh, PA 15212",1,561,(412) 529-4100,https://www.publicschoolreview.com//pittsburgh-allegheny-k-5-profile
15222,Pittsburgh Spring Garden Early Childhood,32.2,48.3,PK,"1501 Spring Garden Ave Pittsburgh, PA 15212",1,1,(412) 325-4591,https://www.publicschoolreview.com//pittsburgh-spring-garden-early-childhood-profile
15222,Pittsburgh Spring Hill K-5,17,27,PK~5,"1351 Damas St Pittsburgh, PA 15212",1.1,177,(412) 529-3000,https://www.publicschoolreview.com//pittsburgh-spring-hill-k-5-profile
15222,Propel Cs-northside,8,32,K~8,"1805 Buena Vista Street Pittsburgh, PA 15203",1.5,396,(412) 325-7305,https://www.publicschoolreview.com//propel-cs-northside-profile
15222,Pittsburgh Milliones 6-12,12,22,6~12,"3117 Centre Ave Pittsburgh, PA 15219",1.6,384,(412) 529-5900,https://www.publicschoolreview.com//pittsburgh-milliones-6-12-profile
15222,Manchester Academic Charter School,10,35,K~8,"1214 Liverpool Street Pittsburgh, PA 15233",1.7,366,(412) 322-0585,https://www.publicschoolreview.com//manchester-academic-charter-school-profile
15222,Pittsburgh Oliver,10,10,5~12,"2323 Brighton Rd Pittsburgh, PA 15212",1.7,83,(412) 529-3125,https://www.publicschoolreview.com//pittsburgh-oliver-profile
15222,Pittsburgh Phillips K-5,32,52,K~5,"1901 Sarah St Pittsburgh, PA 15203",1.7,291,(412) 529-5190,https://www.publicschoolreview.com//pittsburgh-phillips-k-5-profile
15222,Pittsburgh Whittier K-5,47,52,K~5,"150 Meridan St Pittsburgh, PA 15211",1.7,226,(412) 529-8211,https://www.publicschoolreview.com//pittsburgh-whittier-k-5-profile
15222,Pittsburgh Conroy,12,22,K~12,"1398 Page St Pittsburgh, PA 15233",1.8,182,(412) 529-3105,https://www.publicschoolreview.com//pittsburgh-conroy-profile
15222,Pittsburgh Grandview K-5,27,42,K~5,"845 Mclain St Pittsburgh, PA 15210",1.8,269,(412) 529-6605,https://www.publicschoolreview.com//pittsburgh-grandview-k-5-profile
15222,Reserve Primary School,54.5,84.5,K~3,"2107 Lonsdale St Pittsburgh, PA 15212",1.8,163,(412) 492-1200,https://www.publicschoolreview.com//reserve-primary-school-profile
15222,Pittsburgh Arsenal K-5,27,27,PK~5,"215 39th St Pittsburgh, PA 15201",1.9,266,(412) 529-5307,https://www.publicschoolreview.com//pittsburgh-arsenal-k-5-profile
15222,Pittsburgh Manchester K-8,27,37,PK~8,"1612 Manhattan St Pittsburgh, PA 15233",1.9,205,(412) 529-3100,https://www.publicschoolreview.com//pittsburgh-manchester-k-8-profile
15222,Pittsburgh Science And Technology Academ,58,77,6~12,"107 Thackeray St Pittsburgh, PA 15213",1.9,537,(412) 529-7620,https://www.publicschoolreview.com//pittsburgh-science-and-technology-academ-profile
15222,Pittsburgh Arsenal 6-8,27,47,6~8,"220 40th Street Pittsburgh, PA 15201",2,187,(412) 529-5740,https://www.publicschoolreview.com//pittsburgh-arsenal-6-8-profile
15222,Pittsburgh Woolslair K-5,27,52,K~5,"501 40th St Pittsburgh, PA 15224",2,208,(412) 529-8800,https://www.publicschoolreview.com//pittsburgh-woolslair-k-5-profile
15222,Pittsburgh Arlington K-8,10,28,PK~8,"2500 Jonquil Way Pittsburgh, PA 15210",2.6,368,(412) 529-4700,https://www.publicschoolreview.com//pittsburgh-arlington-k-8-profile
15222,Pittsburgh Brashear High School,30,38,9~12,"590 Crane Ave Pittsburgh, PA 15216",2.7,"1,217",(412) 529-7300,https://www.publicschoolreview.com//pittsburgh-brashear-high-school-profile
15222,Pittsburgh South Hills 6-8,13,37,6~8,"595 Crane Avenue Pittsburgh, PA 15216",2.7,456,(412) 529-8130,https://www.publicschoolreview.com//pittsburgh-south-hills-6-8-profile
15222,Propel Cs - Hazelwood,5,27,K~8,"5401 Glenwood Avenue Pittsburgh, PA 15208",2.7,297,(412) 325-7305,https://www.publicschoolreview.com//propel-cs-hazelwood-profile
15222,Pittsburgh Beechwood K-5,37,57,PK~5,"810 Rockland Ave Pittsburgh, PA 15216",2.8,330,(412) 529-7390,https://www.publicschoolreview.com//pittsburgh-beechwood-k-5-profile
15222,Pittsburgh Classical 6-8,19,38,6~8,"1463 Chartiers Ave Pittsburgh, PA 15220",3,307,(412) 529-3110,https://www.publicschoolreview.com//pittsburgh-classical-6-8-profile
15222,Pittsburgh Greenfield K-8,46,69,PK~8,"1 Alger St Pittsburgh, PA 15207",3,382,(412) 529-3535,https://www.publicschoolreview.com//pittsburgh-greenfield-k-8-profile
15222,Pittsburgh Liberty K-5,32,52,K~5,"601 Filbert St Pittsburgh, PA 15232",3,408,(412) 529-8450,https://www.publicschoolreview.com//pittsburgh-liberty-k-5-profile
15222,Pittsburgh Perry High School,22,32,9~12,"3875 Perrysville Ave Pittsburgh, PA 15214",3,435,(412) 529-3400,https://www.publicschoolreview.com//pittsburgh-perry-high-school-profile
15222,Pittsburgh Montessori K-5,57,72,PK~5,"201 S Graham St Pittsburgh, PA 15206",3.2,295,(412) 529-2010,https://www.publicschoolreview.com//pittsburgh-montessori-k-5-profile
15222,Fred L Aiken Elementary School,72,72,K~5,"881 Greentree Rd Pittsburgh, PA 15220",3.3,190,(412) 921-9166,https://www.publicschoolreview.com//fred-l-aiken-elementary-school-profile
15222,Pittsburgh Langley K-8,10,22,K~8,"2940 Sheraden Boulevard Pittsburgh, PA 15204",3.3,581,(412) 529-2100,https://www.publicschoolreview.com//pittsburgh-langley-k-8-profile
15222,Pittsburgh Morrow K-8,14,28,PK~8,"1611 Davis Ave Pittsburgh, PA 15212",3.3,585,(412) 529-6600,https://www.publicschoolreview.com//pittsburgh-morrow-k-8-profile
15222,Pittsburgh Westwood K-8,32,62,K~5,"508 Shadyhill Road Pittsburgh, PA 15205",3.3,256,(412) 529-6570,https://www.publicschoolreview.com//pittsburgh-westwood-k-8-profile
15222,Pittsburgh Pioneer,20.5,39,K~12,"775 Dunster St Pittsburgh, PA 15226",3.4,73,(412) 529-7405,https://www.publicschoolreview.com//pittsburgh-pioneer-profile
15222,Pittsburgh South Brook 6-8,24,49,6~8,"779 Dunster St Pittsburgh, PA 15226",3.4,374,(412) 529-8170,https://www.publicschoolreview.com//pittsburgh-south-brook-6-8-profile
15222,Pittsburgh West Liberty K-5,57,67,K~5,"785 Dunster St Pittsburgh, PA 15226",3.4,242,(412) 529-7420,https://www.publicschoolreview.com//pittsburgh-west-liberty-k-5-profile
15222,Urban Academy Of Greater Pittsburgh Charter School,32,42,K~5,"437 Turret Street Pittsburgh, PA 15206",3.4,276,(412) 361-1008,https://www.publicschoolreview.com//urban-academy-of-greater-pittsburgh-charter-school-profile
15222,Pittsburgh Roosevelt K -5,17,47,PK~5,"17 W Cherryhill Street Pittsburgh, PA 15210",3.6,320,(412) 529-7780,https://www.publicschoolreview.com//pittsburgh-roosevelt-k-5-profile
15222,Academy Charter School,5,10,8~12,"900 Agnew Rd Pittsburgh, PA 15227",3.7,104,(412) 885-5200,https://www.publicschoolreview.com//academy-charter-school-profile/15227
15222,Pittsburgh Sunnyside K-8,32,62,PK~8,"4801 Stanton Avenue Pittsburgh, PA 15201",3.7,252,(412) 529-2040,https://www.publicschoolreview.com//pittsburgh-sunnyside-k-8-profile
15222,Pittsburgh Banksville K-5,32,52,K~5,"1001 Carnahan Rd Pittsburgh, PA 15216",3.8,327,(412) 529-7400,https://www.publicschoolreview.com//pittsburgh-banksville-k-5-profile
15222,Pittsburgh Obama 6-12,29,53,6~12,"515 N. Highland Avenue Pittsburgh, PA 15206",3.8,952,(412) 529-5980,https://www.publicschoolreview.com//pittsburgh-obama-6-12-profile
15222,Pittsburgh Linden K-5,27,42,K~5,"725 S Linden Ave Pittsburgh, PA 15208",3.9,317,(412) 529-3996,https://www.publicschoolreview.com//pittsburgh-linden-k-5-profile
15222,Pittsburgh Allderdice High School,63,70,9~12,"2409 Shady Ave Pittsburgh, PA 15217",4,"1,483",(412) 529-4800,https://www.publicschoolreview.com//pittsburgh-allderdice-high-school-profile
15222,Pittsburgh Fulton K-5,47,62,PK~5,"5799 Hampton St Pittsburgh, PA 15206",4,335,(412) 529-4600,https://www.publicschoolreview.com//pittsburgh-fulton-k-5-profile
15222,Pittsburgh Minadeo K-5,37,37,PK~5,"6502 Lilac St Pittsburgh, PA 15217",4,284,(412) 529-4035,https://www.publicschoolreview.com//pittsburgh-minadeo-k-5-profile
15222,Pittsburgh Carrick High School,52,67,9~12,"125 Parkfield St Pittsburgh, PA 15210",4.1,737,(412) 529-7700,https://www.publicschoolreview.com//pittsburgh-carrick-high-school-profile
15222,Pittsburgh Dilworth K-5,54,77,PK~5,"6200 Stanton Ave Pittsburgh, PA 15206",4.1,463,(412) 529-5000,https://www.publicschoolreview.com//pittsburgh-dilworth-k-5-profile
15222,Crafton Elementary School,47,67,K~6,"1874 Crafton Blvd Pittsburgh, PA 15205",4.2,342,(412) 429-2500,https://www.publicschoolreview.com//crafton-elementary-school-profile/15205
15222,Pittsburgh Brookline K-8,48,68,PK~8,"500 Woodbourne Ave Pittsburgh, PA 15226",4.2,500,(412) 529-7380,https://www.publicschoolreview.com//pittsburgh-brookline-k-8-profile
15222,Pittsburgh Colfax K-8,62,78,K~8,"2332 Beechwood Blvd Pittsburgh, PA 15217",4.2,887,(412) 529-3525,https://www.publicschoolreview.com//pittsburgh-colfax-k-8-profile
15222,Pittsburgh Lincoln K-5,27,42,PK~5,"328 Lincoln Avenue Pittsburgh, PA 15206",4.2,206,(412) 529-3980,https://www.publicschoolreview.com//pittsburgh-lincoln-k-5-profile
15222,Pittsburgh Carmalt K-8,32,55,PK~8,"1550 Breining St Pittsburgh, PA 15226",4.3,550,(412) 529-7760,https://www.publicschoolreview.com//pittsburgh-carmalt-k-8-profile
15222,Pittsburgh Concord K-5,35,57,PK~5,"2350 Brownsville Rd Pittsburgh, PA 15210",4.3,473,(412) 529-7755,https://www.publicschoolreview.com//pittsburgh-concord-k-5-profile
15222,Bellevue Elementary School,37,67,PK~6,"435 Lincoln Ave Pittsburgh, PA 15202",4.5,340,(412) 732-3300,https://www.publicschoolreview.com//bellevue-elementary-school-profile/15202
15222,Pittsburgh Chartiers Early Childhood Center,32.2,48.3,PK,"3799 Chartiers Ave Pittsburgh, PA 15204",4.5,34,(412) 529-6792,https://www.publicschoolreview.com//pittsburgh-chartiers-early-childhood-center-profile
15222,Pittsburgh Sterrett 6-8,12,38,6~8,"7100 Reynolds St Pittsburgh, PA 15208",4.5,312,(412) 529-7870,https://www.publicschoolreview.com//pittsburgh-sterrett-6-8-profile
15222,Marzolf Primary School,72,82,K~3,"101 Marzolf Road Ext Pittsburgh, PA 15209",4.6,364,(412) 492-1200,https://www.publicschoolreview.com//marzolf-primary-school-profile
15222,Sto-rox Junior Senior High School,9,20,7~12,"1105 Valley St Mc Kees Rocks, PA 15136",4.6,476,(412) 771-3213,https://www.publicschoolreview.com//sto-rox-junior-senior-high-school-profile
15222,Shaler Area High School,67,78,9~12,"381 Wible Run Rd Pittsburgh, PA 15209",4.7,"1,357",(412) 492-1200,https://www.publicschoolreview.com//shaler-area-high-school-profile
15222,Academy At Westinghouse,9,22,6~12,"1101 N. Murtland Avenue Pittsburgh, PA 15208",4.8,687,(412) 529-3940,https://www.publicschoolreview.com//academy-at-westinghouse-profile
15222,Dormont Elementary School,67,82,K~5,"3200 Annapolis Ave Pittsburgh, PA 15216",4.8,348,(412) 571-6152,https://www.publicschoolreview.com//dormont-elementary-school-profile
15222,Keystone Oaks High School,82,72,9~12,"1000 Kelton Ave Pittsburgh, PA 15216",4.8,575,(412) 571-6040,https://www.publicschoolreview.com//keystone-oaks-high-school-profile
15222,Keystone Oaks Middle School,48,70,6~8,"1002 Kelton Ave Pittsburgh, PA 15216",4.8,449,(412) 571-6146,https://www.publicschoolreview.com//keystone-oaks-middle-school-profile
15222,Elroy Avenue Elementary School,47,62,K~5,"3129 Elroy Ave Pittsburgh, PA 15227",4.9,308,(412) 881-4484,https://www.publicschoolreview.com//elroy-avenue-elementary-school-profile
15222,Environmental Charter School At Frick Pa,53,73,K~8,"829 Milton Street Pittsburgh, PA 15218",5,635,(412) 247-7970,https://www.publicschoolreview.com//environmental-charter-school-at-frick-pa-profile
15217,Pittsburgh Allderdice High School,63,70,9~12,"2409 Shady Ave Pittsburgh, PA 15217",0,"1,483",(412) 529-4800,https://www.publicschoolreview.com//pittsburgh-allderdice-high-school-profile
15217,Pittsburgh Colfax K-8,62,78,K~8,"2332 Beechwood Blvd Pittsburgh, PA 15217",0,887,(412) 529-3525,https://www.publicschoolreview.com//pittsburgh-colfax-k-8-profile
15217,Pittsburgh Minadeo K-5,37,37,PK~5,"6502 Lilac St Pittsburgh, PA 15217",0,284,(412) 529-4035,https://www.publicschoolreview.com//pittsburgh-minadeo-k-5-profile
15217,Pittsburgh Greenfield K-8,46,69,PK~8,"1 Alger St Pittsburgh, PA 15207",1.1,382,(412) 529-3535,https://www.publicschoolreview.com//pittsburgh-greenfield-k-8-profile
15217,Pittsburgh Linden K-5,27,42,K~5,"725 S Linden Ave Pittsburgh, PA 15208",1.1,317,(412) 529-3996,https://www.publicschoolreview.com//pittsburgh-linden-k-5-profile
15217,Environmental Charter School At Frick Pa,53,73,K~8,"829 Milton Street Pittsburgh, PA 15218",1.4,635,(412) 247-7970,https://www.publicschoolreview.com//environmental-charter-school-at-frick-pa-profile
15217,Pittsburgh Sterrett 6-8,12,38,6~8,"7100 Reynolds St Pittsburgh, PA 15208",1.5,312,(412) 529-7870,https://www.publicschoolreview.com//pittsburgh-sterrett-6-8-profile
15217,Pittsburgh Liberty K-5,32,52,K~5,"601 Filbert St Pittsburgh, PA 15232",1.7,408,(412) 529-8450,https://www.publicschoolreview.com//pittsburgh-liberty-k-5-profile
15217,Kelly Elementary School,31.6,47.7,PK~6,"400 Kelly Ave Pittsburgh, PA 15221",1.8,308,(412) 371-9504,https://www.publicschoolreview.com//kelly-elementary-school-profile/15221
15217,Pittsburgh Obama 6-12,29,53,6~12,"515 N. Highland Avenue Pittsburgh, PA 15206",1.8,952,(412) 529-5980,https://www.publicschoolreview.com//pittsburgh-obama-6-12-profile
15217,Pittsburgh Science And Technology Academ,58,77,6~12,"107 Thackeray St Pittsburgh, PA 15213",1.9,537,(412) 529-7620,https://www.publicschoolreview.com//pittsburgh-science-and-technology-academ-profile
15217,Propel Cs - Hazelwood,5,27,K~8,"5401 Glenwood Avenue Pittsburgh, PA 15208",1.9,297,(412) 325-7305,https://www.publicschoolreview.com//propel-cs-hazelwood-profile
15217,Propel Cs-homestead,11,30,K~12,"129 E 10th Ave Pittsburgh, PA 15203",1.9,571,(412) 323-7305,https://www.publicschoolreview.com//propel-cs-homestead-profile
15217,Barrett Elementary School,22,42,K~4,"221 E 12th Ave Homestead, PA 15120",2,225,(412) 464-3600,https://www.publicschoolreview.com//barrett-elementary-school-profile/15120
15217,Pittsburgh Faison K-5,13,23,PK~5,"7430 Tioga St Pittsburgh, PA 15208",2.1,474,(412) 529-2305,https://www.publicschoolreview.com//pittsburgh-faison-k-5-profile
15217,Pittsburgh Lincoln K-5,27,42,PK~5,"328 Lincoln Avenue Pittsburgh, PA 15206",2.1,206,(412) 529-3980,https://www.publicschoolreview.com//pittsburgh-lincoln-k-5-profile
15217,Academy At Westinghouse,9,22,6~12,"1101 N. Murtland Avenue Pittsburgh, PA 15208",2.4,687,(412) 529-3940,https://www.publicschoolreview.com//academy-at-westinghouse-profile
15217,Pittsburgh Milliones 6-12,12,22,6~12,"3117 Centre Ave Pittsburgh, PA 15219",2.4,384,(412) 529-5900,https://www.publicschoolreview.com//pittsburgh-milliones-6-12-profile
15217,Pittsburgh Montessori K-5,57,72,PK~5,"201 S Graham St Pittsburgh, PA 15206",2.5,295,(412) 529-2010,https://www.publicschoolreview.com//pittsburgh-montessori-k-5-profile
15217,Urban Academy Of Greater Pittsburgh Charter School,32,42,K~5,"437 Turret Street Pittsburgh, PA 15206",2.5,276,(412) 361-1008,https://www.publicschoolreview.com//urban-academy-of-greater-pittsburgh-charter-school-profile
15217,Pittsburgh Dilworth K-5,54,77,PK~5,"6200 Stanton Ave Pittsburgh, PA 15206",2.6,463,(412) 529-5000,https://www.publicschoolreview.com//pittsburgh-dilworth-k-5-profile
15217,Woodland Hills Intermediate School,19,32,4~6,"7600 Evans St Pittsburgh, PA 15218",2.6,596,(412) 351-0698,https://www.publicschoolreview.com//woodland-hills-intermediate-school-profile
15217,Pittsburgh Arlington K-8,10,28,PK~8,"2500 Jonquil Way Pittsburgh, PA 15210",2.8,368,(412) 529-4700,https://www.publicschoolreview.com//pittsburgh-arlington-k-8-profile
15217,Pittsburgh Phillips K-5,32,52,K~5,"1901 Sarah St Pittsburgh, PA 15203",2.9,291,(412) 529-5190,https://www.publicschoolreview.com//pittsburgh-phillips-k-5-profile
15217,Pittsburgh Weil K-8,17,27,PK~5,"2250 Centre Ave Pittsburgh, PA 15219",2.9,188,(412) 529-3840,https://www.publicschoolreview.com//pittsburgh-weil-k-8-profile
15217,Pittsburgh Woolslair K-5,27,52,K~5,"501 40th St Pittsburgh, PA 15224",2.9,208,(412) 529-8800,https://www.publicschoolreview.com//pittsburgh-woolslair-k-5-profile
15217,Pittsburgh Fulton K-5,47,62,PK~5,"5799 Hampton St Pittsburgh, PA 15206",3,335,(412) 529-4600,https://www.publicschoolreview.com//pittsburgh-fulton-k-5-profile
15217,Steel Valley Middle School,19,43,5~8,"3114 Main St Homestead, PA 15120",3.1,431,(412) 464-3600,https://www.publicschoolreview.com//steel-valley-middle-school-profile
15217,Steel Valley Senior High School,47,52,9~12,"3113 Main St Homestead, PA 15120",3.1,471,(412) 464-3600,https://www.publicschoolreview.com//steel-valley-senior-high-school-profile
15217,Academy Charter School,5,10,8~12,"900 Agnew Rd Pittsburgh, PA 15227",3.2,104,(412) 885-5200,https://www.publicschoolreview.com//academy-charter-school-profile/15227
15217,Hill House Passport Academy Charter School,10,10,9~12,"510 Heldman Street Pittsburgh, PA 15219",3.2,136,(412) 376-3724,https://www.publicschoolreview.com//hill-house-passport-academy-charter-school-profile
15217,Pittsburgh Arsenal 6-8,27,47,6~8,"220 40th Street Pittsburgh, PA 15201",3.3,187,(412) 529-5740,https://www.publicschoolreview.com//pittsburgh-arsenal-6-8-profile
15217,Pittsburgh Arsenal K-5,27,27,PK~5,"215 39th St Pittsburgh, PA 15201",3.3,266,(412) 529-5307,https://www.publicschoolreview.com//pittsburgh-arsenal-k-5-profile
15217,Pittsburgh Miller K-5,7.5,12,PK~5,"2055 Bedford Ave Pittsburgh, PA 15219",3.3,212,(412) 529-3830,https://www.publicschoolreview.com//pittsburgh-miller-k-5-profile
15217,Turner Elementary School,21,32,PK~6,"1833 Laketon Rd Pittsburgh, PA 15221",3.4,240,(412) 731-5883,https://www.publicschoolreview.com//turner-elementary-school-profile/15221
15217,Park Elementary School,62,72,K~4,"4100 Main St Homestead, PA 15120",3.5,301,(412) 464-3600,https://www.publicschoolreview.com//park-elementary-school-profile/15120
15217,Pittsburgh Sunnyside K-8,32,62,PK~8,"4801 Stanton Avenue Pittsburgh, PA 15201",3.5,252,(412) 529-2040,https://www.publicschoolreview.com//pittsburgh-sunnyside-k-8-profile
15217,Paynter Elementary School,62,67,K~5,"3454 Pleasantvue Dr Pittsburgh, PA 15227",3.7,784,(412) 885-7535,https://www.publicschoolreview.com//paynter-elementary-school-profile
